ID #,Subj,#,Sec,Title,Dates,Days,Time,Enrolled,Size,Cr/Hr,Status,Instructor,Delivery Method,Loc,LASC/WI,18online,Tuition -resident,Tuition unit,Tuition -nonresident,Approximate Course Fees,timestamp,year_term
001335,POL,120,01,American National Government and Politics,01/08-05/09,M W,12:00pm-1:15pm,50,50,3.0,Full,"Headrick,Barbara",,MacLean Hall 0167,"5,9",False,$717.00,course,"$1,434.00",$131.88,1512620853.867357,20185
001336,POL,160,01,International Relations,01/08-05/09,M W F,10:00am-10:50am,27,50,3.0,Open,"Baumann,Philip",,MacLean Hall 0167,"5,8",False,$717.00,course,"$1,434.00",$131.88,1512620854.088257,20185
000374,POL,310,01,Political Science Research Methods,01/08-05/09,T Th,12:00pm-1:15pm,4,25,3.0,Open,"Baumann,Philip",,MacLean Hall 0167,,False,$717.00,course,"$1,434.00",$131.88,1512620854.300904,20185
001341,POL,322,01,Executive and Legislative Process,01/08-05/09,M W,1:30pm-2:45pm,15,25,3.0,Open,"Headrick,Barbara",,MacLean Hall 0165,,False,$717.00,course,"$1,434.00",$131.88,1512620854.521608,20185
000168,POL,337,01,Criminal Procedure,01/08-05/09,T Th,9:00am-10:15am,5,5,3.0,Full,"Kramer,Paul",,MacLean Hall 0181,,False,$717.00,course,"$1,434.00",$131.88,1512620854.731395,20185
001342,POL,341,01,Public Policy,01/08-05/09,T Th,1:30pm-2:45pm,24,25,3.0,Open,"Headrick,Barbara",,MacLean Hall 0167,,False,$717.00,course,"$1,434.00",$131.88,1512620854.945597,20185
000898,POL,345,01,Environmental Politics,01/08-05/09,n/a,Arranged,20,20,3.0,Full,"Headrick,Barbara",Completely Online-Asynchronous,ON LINE,10,False,$717.00,course,"$1,434.00",$166.41,1512620855.161059,20185
001611,POL,349,01,Great Power Politics,01/08-05/09,T Th,10:30am-11:45am,42,40,3.0,Full,"Kramer,Paul",,MacLean Hall 0167,WI,False,$717.00,course,"$1,434.00",$131.88,1512620855.375642,20185
000335,POL,352,01,Political Problems in Developing Countries,01/08-05/09,M W F,11:00am-11:50am,7,25,3.0,Open,"Baumann,Philip",,MacLean Hall 0167,8,False,$717.00,course,"$1,434.00",$131.88,1512620855.593626,20185
000421,POL,469,01,Internship,01/08-05/09,n/a,Arranged,0,5,Vari.,Open,"Headrick,Barbara",,Arranged ARR,,False,$239.00,credit,$478.00,$43.96,1512620855.802914,20185
000599,POL,469,02,Internship,01/08-05/09,n/a,Arranged,0,5,Vari.,Open,"Baumann,Philip",,Arranged ARR,,False,$239.00,credit,$478.00,$43.96,1512620856.011438,20185
000598,POL,469,03,Internship,01/08-05/09,n/a,Arranged,4,5,Vari.,Open,"Kramer,Paul",,Arranged ARR,,False,$239.00,credit,$478.00,$43.96,1512620856.226313,20185
001337,POL,497,01,Independent Study in Political Science,01/08-05/09,n/a,Arranged,0,5,Vari.,Open,"Baumann,Philip",,Arranged ARR,,False,$239.00,credit,$478.00,$43.96,1512620856.448536,20185
001338,POL,497,02,Independent Study in Political Science,01/08-05/09,n/a,Arranged,0,5,Vari.,Open,"Headrick,Barbara",,Arranged ARR,,False,$239.00,credit,$478.00,$43.96,1512620856.666162,20185
001339,POL,497,03,Independent Study in Political Science,01/08-05/09,n/a,Arranged,4,5,Vari.,Open,"Kramer,Paul",,Arranged ARR,,False,$239.00,credit,$478.00,$43.96,1512620856.884919,20185
001343,POL,590,01,Public Policy,01/08-03/02,n/a,Arranged,13,20,3.0,Open,"Headrick,Barbara",Completely Online-Asynchronous,ON LINE,,True,$433.59,course,$433.59,$166.41,1512620857.096928,20185
000764,PMGT,300,01,Project Management and Scheduling,01/08-03/02,n/a,Arranged,30,30,3.0,Full,"Kaszynski,Carol",Completely Online-Asynchronous,ON LINE,,False,$717.00,course,"$1,434.00",$184.41,1512620857.510528,20185
001519,PMGT,300,02,Project Management and Scheduling,01/08-03/02,Th,6:00pm-9:00pm,1,3,3.0,Cancelled,"Blanchard,Eva",Blended/Hybrid,Hagen Hall 0208,,False,$717.00,course,"$1,434.00",$184.41,1512620857.724009,20185
000961,PMGT,300,04,Project Management and Scheduling,01/08-03/02,n/a,Arranged,20,45,3.0,Open,"Blanchard,Eva",Completely Online-Asynchronous,ON LINE,,False,$717.00,course,"$1,434.00",$184.41,1512620857.940295,20185
000967,PMGT,385,01,Process Leadership,03/12-05/09,n/a,Arranged,25,25,3.0,Full,"Baana,Carolyn",Completely Online-Asynchronous,ON LINE,WI,False,$717.00,course,"$1,434.00",$184.41,1512620858.150936,20185
000765,PMGT,385,02,Process Leadership,03/12-05/09,n/a,Arranged,25,25,3.0,Full,"Baana,Carolyn",Completely Online-Asynchronous,ON LINE,WI,False,$717.00,course,"$1,434.00",$184.41,1512620858.377915,20185
001520,PMGT,385,03,Process Leadership,03/12-05/09,n/a,Arranged,18,25,3.0,Open,"Blanchard,Eva",Completely Online-Asynchronous,ON LINE,WI,False,$717.00,course,"$1,434.00",$184.41,1512620858.592869,20185
001292,PMGT,390,01,Topics in Project Mgmt: Intro to Global Supply Chains,01/08-03/02,n/a,Arranged,17,20,1.0,Open,"Osmani,Atif",Completely Online-Asynchronous,ON LINE,,False,$239.00,course,$478.00,$61.47,1512620858.79472,20185
001527,PMGT,400,01,"Advanced Project Management, Risk and Liability",01/08-03/02,n/a,Arranged,37,30,3.0,Full,"McGee,Pamela",Completely Online-Asynchronous,ON LINE,,False,$717.00,course,"$1,434.00",$184.41,1512620859.007594,20185
000965,PMGT,492,02,Project Management Capstone,03/12-05/09,n/a,Arranged,34,30,3.0,Full,"McGee,Pamela",Completely Online-Asynchronous,ON LINE,,False,$717.00,course,"$1,434.00",$184.41,1512620859.211177,20185
000790,PSY,113,01,General Psychology,01/08-05/09,M W F,11:00am-11:50am,60,90,3.0,Open,"Koneczny,Brenda",,Bridges Hall 0162,5,False,$717.00,course,"$1,434.00",$131.88,1512620859.697066,20185
000549,PSY,113,02,General Psychology,01/08-05/09,M W F,1:00pm-1:50pm,48,85,3.0,Open,"Koneczny,Brenda",,Bridges Hall 0162,5,False,$717.00,course,"$1,434.00",$131.88,1512620859.926849,20185
001630,PSY,113,03,General Psychology,01/08-05/09,M W F,1:00pm-1:50pm,5,5,3.0,Full,"Koneczny,Brenda",,Bridges Hall 0162,5,False,$717.00,course,"$1,434.00",$131.88,1512620860.139162,20185
000626,PSY,202,01,Developmental Psychology,01/08-05/09,T Th,9:00am-10:15am,39,60,3.0,Open,"Dosch,Mary",,Bridges Hall 0162,,False,$717.00,course,"$1,434.00",$131.88,1512620860.364234,20185
000435,PSY,202,02,Developmental Psychology,01/08-05/09,T Th,10:30am-11:45am,58,60,3.0,Open,"Dosch,Mary",,Bridges Hall 0162,,False,$717.00,course,"$1,434.00",$131.88,1512620860.583655,20185
000124,PSY,220,01,Social Behavior,01/08-05/09,M W F,11:00am-11:50am,27,60,3.0,Open,"Bergstrom,Rochelle",,Center for Business 0109,5,False,$717.00,course,"$1,434.00",$131.88,1512620860.79856,20185
000633,PSY,220,02,Social Behavior,01/08-05/09,M W F,1:00pm-1:50pm,18,60,3.0,Open,"Bergstrom,Rochelle",,Center for Business 0109,5,False,$717.00,course,"$1,434.00",$131.88,1512620861.007803,20185
000540,PSY,230,01,Statistics for the Behavioral Sciences,01/08-05/09,M W,1:30pm-2:45pm,38,36,4.0,Full,"Chalikia,Magdalene",,Bridges Hall 0363,,False,$956.00,course,"$1,912.00",$187.84,1512620861.240586,20185
000552,PSY,230L,01,Statistics for Behavioral Sciences Laboratory,01/08-05/09,M,3:00pm-4:50pm,19,18,0.0,Full,"Chalikia,Magdalene",,Bridges Hall 0364,,False,,course,,$0.00,1512620861.456194,20185
000553,PSY,230L,02,Statistics for Behavioral Sciences Laboratory,01/08-05/09,W,3:00pm-4:50pm,19,18,0.0,Full,"Chalikia,Magdalene",,Bridges Hall 0364,,False,,course,,$0.00,1512620861.681297,20185
000125,PSY,261,01,Personality,01/08-05/09,M W F,9:00am-9:50am,34,40,3.0,Open,"Edwards,Sarah",,Bridges Hall 0162,,False,$717.00,course,"$1,434.00",$131.88,1512620861.897547,20185
000012,PSY,261,02,Personality,01/08-05/09,M W F,10:00am-10:50am,40,40,3.0,Full,"Edwards,Sarah",,Bridges Hall 0162,,False,$717.00,course,"$1,434.00",$131.88,1512620862.111095,20185
000791,PSY,265,01,Health Psychology,01/08-05/09,M W F,10:00am-10:50am,40,40,3.0,Full,"Bergstrom,Rochelle",,Center for Business 0109,,False,$717.00,course,"$1,434.00",$131.88,1512620862.330916,20185
001531,PSY,290,01,Topics in Psychology: Psychology of Food & Eating,01/08-05/09,T Th,3:00pm-4:15pm,22,40,3.0,Open,"Koneczny,Brenda",,Bridges Hall 0363,,False,$717.00,course,"$1,434.00",$131.88,1512620862.551636,20185
001142,PSY,294,01,Directed Research,01/08-05/09,n/a,Arranged,2,10,Vari.,Open,"Stewart,Lisa",,Arranged ARR,,False,$239.00,credit,$478.00,$43.96,1512620862.771231,20185
001501,PSY,310,01,Psychology of Women,01/08-05/09,T Th,12:00pm-1:15pm,23,40,3.0,Open,"Devitt,Mary",,MacLean Hall 0172,,False,$717.00,course,"$1,434.00",$131.88,1512620862.990681,20185
001494,PSY,317,01,Alcoholism and Drug Abuse,01/08-05/09,T Th,10:30am-11:45am,40,40,3.0,Full,"Melroe,Olivia",,Bridges Hall 0363,,False,$717.00,course,"$1,434.00",$131.88,1512620863.204891,20185
001493,PSY,323,01,Industrial/Organizational Psychology,01/08-05/09,M W,3:00pm-4:15pm,10,40,3.0,Open,"Koneczny,Brenda",,Bridges Hall 0363,,False,$717.00,course,"$1,434.00",$131.88,1512620863.418101,20185
000903,PSY,324,01,Environmental Psychology,01/08-05/09,M W F,9:00am-9:50am,40,40,3.0,Full,"Nickell,Gary",,Bridges Hall 0363,10,False,$717.00,course,"$1,434.00",$131.88,1512620863.639886,20185
001489,PSY,324,02,Environmental Psychology,01/08-05/09,M W F,11:00am-11:50am,40,40,3.0,Full,"Nickell,Gary",,Bridges Hall 0363,10,False,$717.00,course,"$1,434.00",$131.88,1512620863.849107,20185
001552,PSY,325,01,Introduction to Art Therapy,01/08-05/09,T Th,1:30pm-2:45pm,1,15,3.0,Open,"Melroe,Olivia",,King Hall 0305,,False,$717.00,course,"$1,434.00",$131.88,1512620864.087609,20185
000795,PSY,330,01,Experimental Methods,01/08-05/09,M W F,10:00am-10:50am,16,16,3.0,Full,"Malone,Christine",,MacLean Hall 0273,WI,False,$717.00,course,"$1,434.00",$131.88,1512620864.303708,20185
000796,PSY,330,02,Experimental Methods,01/08-05/09,T Th,9:00am-10:15am,13,16,3.0,Open,"Devitt,Mary",,Bridges Hall 0362,WI,False,$717.00,course,"$1,434.00",$131.88,1512620864.534698,20185
000434,PSY,342,01,Learning and Memory,01/08-05/09,M W F,12:00pm-12:50pm,23,40,3.0,Open,"Malone,Christine",,Bridges Hall 0363,,False,$717.00,course,"$1,434.00",$131.88,1512620864.755774,20185
001158,PSY,390,01,Topics in Psychology: Motivation & Emotion,01/08-05/09,M W F,9:00am-9:50am,26,40,3.0,Open,"Devitt,Mary",,Bridges Hall 0268,,False,$717.00,course,"$1,434.00",$131.88,1512620864.974395,20185
000868,PSY,403,01,Adulthood and Aging,01/08-05/09,M W,1:30pm-2:45pm,18,40,3.0,Open,"Devitt,Mary",,Bridges Hall 0357,,False,$717.00,course,"$1,434.00",$131.88,1512620865.181481,20185
000249,PSY,430,01,Advanced Experimental Psychology,01/08-05/09,T Th,10:30am-11:45am,9,16,3.0,Open,"Bergstrom,Rochelle",,Bridges Hall 0362,WI,False,$717.00,course,"$1,434.00",$131.88,1512620865.406838,20185
000631,PSY,463,01,Abnormal Psychology,01/08-05/09,T Th,12:00pm-1:15pm,40,40,3.0,Full,"Edwards,Sarah",,Bridges Hall 0363,,False,$717.00,course,"$1,434.00",$131.88,1512620865.62561,20185
001275,PSY,465,01,Clinical Psychology,01/08-05/09,T Th,9:00am-10:15am,19,40,3.0,Open,"Edwards,Sarah",,Bridges Hall 0363,,False,$717.00,course,"$1,434.00",$131.88,1512620865.842886,20185
001013,PSY,469,01,Internship,01/08-05/09,n/a,Arranged,1,1,Vari.,Full,"Edwards,Sarah",,Arranged ARR,,False,$239.00,credit,$478.00,$43.96,1512620866.066374,20185
000053,PSY,492,01,Seminar in Psychology,01/08-05/09,M W,12:00pm-1:15pm,12,16,3.0,Open,"Nawrot,Elizabeth",,MacLean Hall 0273,,False,$717.00,course,"$1,434.00",$131.88,1512620866.278985,20185
000405,PSY,492,02,Seminar in Psychology,01/08-05/09,T Th,1:30pm-2:45pm,15,16,3.0,Open,"Dosch,Mary",,Bridges Hall 0362,,False,$717.00,course,"$1,434.00",$131.88,1512620866.49107,20185
001143,PSY,494,01,Undergraduate Research,01/08-05/09,n/a,Arranged,8,10,Vari.,Open,"Stewart,Lisa",,Arranged ARR,,False,$239.00,credit,$478.00,$43.96,1512620866.713092,20185
000632,PSY,563,01,Abnormal Psychology,01/08-05/09,T Th,12:00pm-1:15pm,0,10,3.0,Open,"Edwards,Sarah",,Bridges Hall 0363,,False,"$1,305.00",course,"$2,610.00",$131.88,1512620866.905304,20185
001532,PSY,611,01,Children's Thinking,01/08-05/09,W,1:00pm-2:40pm,21,25,2.0,Open,"Dosch,Mary",,MacLean Hall 0164,,False,$870.00,course,"$1,740.00",$87.92,1512620867.116503,20185
000436,PSY,622,01,Assessment/Intervention II: Special Populations,01/08-05/09,W F,11:00am-12:15pm,11,16,4.0,Open,"Potter,Peg",,Bridges Hall 0267,,False,"$1,740.00",course,"$3,480.00",$315.84,1512620867.328667,20185
000432,PSY,622L,01,Assessment/Intervention II: Special Populations Lab,01/08-05/09,W,3:00pm-3:50pm,11,16,0.0,Open,"Potter,Peg",,Bridges Hall 0362,,False,n/a,course,n/a,$0.00,1512620867.546513,20185
000551,PSY,634,01,Methods for Evidence Based Practice,01/08-05/09,W F,10:00am-10:50am,12,16,2.0,Open,"Stewart,Lisa",,Bridges Hall 0362,,False,$870.00,course,"$1,740.00",$87.92,1512620867.751401,20185
000541,PSY,635,01,Research Seminar I in School Psychology,01/08-05/09,F,1:00pm-1:50pm,11,16,1.0,Open,"Potter,Peg",,Bridges Hall 0362,,False,$435.00,course,$870.00,$43.96,1512620867.972272,20185
000554,PSY,642,01,Practicum in School Psychology II,01/08-05/09,n/a,Arranged,11,16,1.0,Open,"Potter,Peg",,Arranged ARR,,False,$435.00,course,$870.00,$68.96,1512620868.177154,20185
001144,PSY,696,01,Project/Action Research (Plan B),01/08-05/09,n/a,Arranged,0,16,Vari.,Open,"Potter,Peg",,Arranged ARR,,False,$435.00,credit,$870.00,$43.96,1512620868.388294,20185
000516,PSY,699,01,Thesis (Plan A),01/08-05/09,n/a,Arranged,0,16,Vari.,Open,"Potter,Peg",,Arranged ARR,,False,$435.00,credit,$870.00,$43.96,1512620868.610748,20185
000443,PSY,724,01,Assessment/Intervention IV: Psychosocial Problems,01/08-05/09,W F,11:00am-12:40pm,11,16,4.0,Open,"Melroe,Olivia",,Bridges Hall 0362,,False,"$1,740.00",course,"$3,480.00",$195.84,1512620868.826672,20185
000445,PSY,728,01,Systems Intervention,01/08-05/09,n/a,Arranged,9,16,2.0,Open,"Stewart,Lisa",,Arranged ARR,,False,$870.00,course,"$1,740.00",$87.92,1512620869.042969,20185
000448,PSY,744,01,Practicum in School Psychology III,01/08-05/09,n/a,Arranged,11,16,1.0,Open,"Melroe,Olivia",,Arranged ARR,,False,$435.00,course,$870.00,$43.96,1512620869.265335,20185
000449,PSY,769,01,Internship in School Psychology,01/08-05/09,n/a,Arranged,0,16,Vari.,Open,"Stewart,Lisa Potter,Peg",,Arranged ARR,,False,$435.00,credit,$870.00,$43.96,1512620869.474418,20185
001145,PSY,795,01,Specialist Portfolio in School Psychology,01/08-05/09,n/a,Arranged,6,16,Vari.,Open,"Potter,Peg",,Arranged ARR,,False,$435.00,credit,$870.00,$43.96,1512620869.700406,20185
000784,STL,226,01,Social Studies Content for Elementary Teachers,01/08-05/09,n/a,Arranged,35,35,2.0,Full,"Klimek,Scott",Completely Online-Asynchronous,ON LINE,,False,$478.00,course,$956.00,$110.94,1512620870.17391,20185
001309,STL,226,03,Social Studies Content for Elementary Teachers,01/08-05/09,T,4:30pm-6:10pm,35,35,2.0,Full,"Klimek,Scott",,Lommen Hall 0004,,False,$478.00,course,$956.00,$87.92,1512620870.398859,20185
000508,STL,291,01,Early Literacy,01/08-05/09,Th,5:00pm-8:00pm,7,40,3.0,Open,"Labrensz,Marilyn",,Lommen Hall 0005,,False,$717.00,course,"$1,434.00",$131.88,1512620870.624377,20185
000281,STL,291,02,Early Literacy,01/08-05/09,T Th,9:30am-10:45am,26,40,3.0,Open,"Rude,Nicole",,Lommen Hall 0102,,False,$717.00,course,"$1,434.00",$131.88,1512620870.841162,20185
000413,STL,291,03,Early Literacy,01/08-05/09,T Th,1:30pm-2:45pm,29,30,3.0,Open,"Labrensz,Marilyn",,Lommen Hall 0203,,False,$717.00,course,"$1,434.00",$131.88,1512620871.064407,20185
000462,STL,327,01,Technology in Education,01/08-05/09,M W,1:30pm-2:20pm,26,30,2.0,Open,"Kvaale,Judy",,Lommen Hall 0005,,False,$478.00,course,$956.00,$87.92,1512620871.283798,20185
000391,STL,327,02,Technology in Education,01/08-05/09,M W,12:30pm-1:20pm,30,30,2.0,Full,"Kvaale,Judy",,Lommen Hall 0005,,False,$478.00,course,$956.00,$87.92,1512620871.507165,20185
001104,STL,330,01,Child Development and Learning for Teachers,01/08-05/0901/08-05/09,T n/a,12:00pm-1:15pm Arranged,30,30,3.0,Full,"Cole,Layna Cole,Layna",Blended/Hybrid,"Lommen Hall 0003
ON LINE",,False,$717.00,course,"$1,434.00",$166.41,1512620871.720192,20185
001008,STL,330,02,Child Development and Learning for Teachers,01/08-05/0901/08-05/09,T n/a,1:30pm-2:45pm Arranged,16,30,3.0,Open,"Cole,Layna Cole,Layna",Blended/Hybrid,"Lommen Hall 0003
ON LINE",,False,$717.00,course,"$1,434.00",$166.41,1512620871.936097,20185
000387,STL,341,01,Reading and Writing Methods PreK-3,01/08-05/09,T Th,9:00am-10:15am,32,30,3.0,Full,"Labrensz,Marilyn",,Lommen Hall 0004,,False,$717.00,course,"$1,434.00",$131.88,1512620872.159716,20185
000466,STL,341,02,Reading and Writing Methods PreK-3,01/08-05/09,T Th,10:30am-11:45am,31,30,3.0,Full,"Labrensz,Marilyn",,Lommen Hall 0004,,False,$717.00,course,"$1,434.00",$131.88,1512620872.371964,20185
000483,STL,388,01,Classroom Assessment,01/08-05/09,M W F,9:00am-9:50am,37,38,3.0,Open,"Johnson,Lynn",,Lommen Hall 0004,,False,$717.00,course,"$1,434.00",$131.88,1512620872.591089,20185
000484,STL,388,02,Classroom Assessment,01/08-05/09,M W F,11:00am-11:50am,36,38,3.0,Open,"Johnson,Lynn",,Lommen Hall 0004,,False,$717.00,course,"$1,434.00",$131.88,1512620872.802208,20185
000458,STL,413,01,Effective Teaching,01/08-05/09,M W F,9:00am-9:50am,36,38,3.0,Open,"Glessner,Marci",,Lommen Hall 0005,,False,$717.00,course,"$1,434.00",$131.88,1512620873.027273,20185
000459,STL,413,02,Effective Teaching,01/08-05/09,M W F,10:00am-10:50am,37,38,3.0,Open,"Glessner,Marci",,Lommen Hall 0004,,False,$717.00,course,"$1,434.00",$131.88,1512620873.246903,20185
000561,STL,428,01,Building Partnerships,01/08-05/09,M W,1:00pm-2:15pm,19,30,3.0,Open,"Ritland,Valerie",,Lommen Hall 0104,,False,$717.00,course,"$1,434.00",$131.88,1512620873.460755,20185
000463,STL,428,02,Building Partnerships,01/08-05/09,M W,2:30pm-3:45pm,23,30,3.0,Open,"Ritland,Valerie",,Lommen Hall 0104,,False,$717.00,course,"$1,434.00",$131.88,1512620873.68346,20185
000620,STL,428,03,Building Partnerships,01/08-05/09,M W,11:00am-12:55pm,13,30,3.0,Open,"Park,Sung Ok",,Lommen Hall 0003,,False,$717.00,course,"$1,434.00",$131.88,1512620873.911064,20185
000460,STL,442,01,Advanced Reading and Writing Methods PreK-3,01/08-05/09,M W F,10:00am-10:50am,38,38,3.0,Full,"Gillett,Erin",,Lommen Hall 0005,,False,$717.00,course,"$1,434.00",$131.88,1512620874.131088,20185
000461,STL,442,02,Advanced Reading and Writing Methods PreK-3,01/08-05/09,M W F,11:00am-11:50am,35,38,3.0,Open,"Gillett,Erin",,Lommen Hall 0005,,False,$717.00,course,"$1,434.00",$131.88,1512620874.350707,20185
000402,STL,443,01,Learning Environment,01/08-05/09,T Th,9:00am-10:15am,24,30,3.0,Open,"Glessner,Marci",,Lommen Hall 0005,,False,$717.00,course,"$1,434.00",$131.88,1512620874.560029,20185
000490,STL,443,02,Learning Environment,01/08-05/09,T Th,10:30am-11:45am,30,30,3.0,Full,"Glessner,Marci",,Lommen Hall 0005,,False,$717.00,course,"$1,434.00",$131.88,1512620874.772068,20185
000457,STL,474,01,Methods in Teaching Elementary Science and Environmental Education,01/08-05/09,T Th,10:30am-11:45am,21,30,3.0,Open,"Johnson,Lynn",,Hagen Hall 0404,,False,$717.00,course,"$1,434.00",$131.88,1512620874.980521,20185
000562,STL,474,02,Methods in Teaching Elementary Science and Environmental Education,01/08-05/09,T Th,9:00am-10:15am,21,30,3.0,Open,"Johnson,Lynn",,Hagen Hall 0404,,False,$717.00,course,"$1,434.00",$131.88,1512620875.193763,20185
000464,STL,475,01,Teaching Reading and Writing Grades 4-6,01/08-05/09,M W,2:30pm-3:45pm,21,30,3.0,Open,"Rittenhouse,Peggy",,Lommen Hall 0004,,False,$717.00,course,"$1,434.00",$131.88,1512620875.40657,20185
000563,STL,475,02,Teaching Reading and Writing Grades 4-6,01/08-05/09,M W,1:00pm-2:15pm,22,30,3.0,Open,"Rittenhouse,Peggy",,Lommen Hall 0004,,False,$717.00,course,"$1,434.00",$131.88,1512620875.619909,20185
000564,STL,476,01,Methods for Teaching Elementary Social Studies,01/08-05/09,T Th,9:00am-10:15am,21,30,3.0,Open,"Benson,John",,Lommen Hall 0104,,False,$717.00,course,"$1,434.00",$131.88,1512620875.84445,20185
000465,STL,476,02,Methods for Teaching Elementary Social Studies,01/08-05/09,T Th,10:30am-11:45am,22,30,3.0,Open,"Benson,John",,Lommen Hall 0104,,False,$717.00,course,"$1,434.00",$131.88,1512620876.055668,20185
000586,STL,481E,01,Student Teaching: Elementary,01/08-05/09,n/a,Arranged,40,75,Vari.,Open,"Nelson,Sanford Kohler,Robert Stigman,Jerry Staiger,Lisa Eberhardt,David Forsberg,Michael Driscoll,Diane Brothen,Joyce Zehren,Ronald Hanson,Jerry Kopperud,Kevin Street,Steven Anderson,Victoria Mollerud",,Arranged ARR,,False,$239.00,credit,$478.00,$43.96,1512620876.270411,20185
001700,STL,490,01,Topics in STL: Global Education Study Tour to Finland,01/08-05/09,n/a,TBA,0,25,3.0,Open,"Ritland,Valerie",,Arranged ARR,,False,$717.00,course,"$1,434.00",$131.88,1512620876.499578,20185
001703,STL,497,01,Independent Study,01/08-05/09,n/a,Arranged,1,1,Vari.,Full,"Rittenhouse,Peggy",,Arranged ARR,,False,$239.00,credit,$478.00,$43.96,1512620876.714612,20185
001701,STL,590,01,Topics in STL: Global Education Study Tour to Finland,01/08-05/09,n/a,TBA,0,10,1.0,Open,"Ritland,Valerie",,Arranged ARR,,False,$374.00,course,$748.00,$43.96,1512620876.938171,20185
000126,SW,250,01,Introduction to Social Welfare and Social Work,01/08-05/09,M,4:30pm-7:00pm,39,80,3.0,Open,"Ginther,Shawn",Blended/Hybrid,Lommen Hall 0203,,False,$717.00,course,"$1,434.00",$166.41,1512620877.40951,20185
000091,SW,330,01,Human Behavior and the Social Environment,01/08-05/09,T Th,12:00pm-1:15pm,33,70,3.0,Open,"Carney,Jeremy",,Lommen Hall 0203,,False,$717.00,course,"$1,434.00",$131.88,1512620877.625613,20185
000511,SW,400,01,Research Methods in Social Work,01/08-05/09,M W,1:30pm-2:45pm,26,25,3.0,Full,"Bezbaruah,Nandita",Blended/Hybrid,Lommen Hall 0093,WI,False,$717.00,course,"$1,434.00",$166.41,1512620877.83253,20185
001466,SW,400,02,Research Methods in Social Work,01/08-05/09,M W,3:00pm-4:15pm,15,25,3.0,Open,"Bezbaruah,Nandita",Blended/Hybrid,Lommen Hall 0093,WI,False,$717.00,course,"$1,434.00",$166.41,1512620878.06161,20185
000164,SW,402,01,Child Welfare Services,01/08-05/09,M,4:30pm-7:00pm,17,30,3.0,Open,"Jaeger,Linda",,Lommen Hall 0108,,False,$717.00,course,"$1,434.00",$131.88,1512620878.28588,20185
000671,SW,410,01,Gerontology: Policy and Practice,01/08-05/09,W,4:30pm-6:10pm,2,5,4.0,Open,"Humphers-Ginther,Susan",,Lommen Hall 0206,,False,$956.00,course,"$1,912.00",$175.84,1512620878.508365,20185
001081,SW,411,01,Chemical Dependency,01/08-05/09,W,5:00pm-7:30pm,4,30,3.0,Cancelled,"Staff,Staff",,Lommen Hall 0101,,False,$717.00,course,"$1,434.00",$131.88,1512620878.722983,20185
000127,SW,420,01,Generalist Practice: Individuals,01/08-05/09,T Th,10:30am-11:45am,17,25,3.0,Open,"Miedema,Janelle",,Lommen Hall 0089,,False,$717.00,course,"$1,434.00",$131.88,1512620878.942416,20185
001468,SW,420,02,Generalist Practice: Individuals,01/08-05/09,T Th,12:00pm-1:15pm,25,25,3.0,Full,"Fierstine,Melanie",,Lommen Hall 0089,,False,$717.00,course,"$1,434.00",$131.88,1512620879.156093,20185
001080,SW,431,01,Readings in Social Welfare,01/08-05/09,n/a,Arranged,0,3,Vari.,Open,"Ginther,Shawn",,Arranged ARR,,False,$239.00,credit,$478.00,$43.96,1512620879.373567,20185
001469,SW,435,01,Generalist Practice: Families/Groups,01/08-05/09,T Th,3:00pm-4:15pm,19,25,3.0,Open,"Miedema,Janelle",,Lommen Hall 0089,,False,$717.00,course,"$1,434.00",$131.88,1512620879.577899,20185
000904,SW,435,02,Generalist Practice: Families/Groups,01/08-05/09,T Th,1:30pm-2:45pm,25,25,3.0,Full,"Miedema,Janelle",,Lommen Hall 0089,,False,$717.00,course,"$1,434.00",$131.88,1512620879.793754,20185
001077,SW,450,01,Generalist Practice: Communities and Organizations,01/08-05/09,Th,4:30pm-7:00pm,0,25,3.0,Cancelled,"Bezbaruah,Nandita",Blended/Hybrid,Lommen Hall 0108,,False,$717.00,course,"$1,434.00",$166.41,1512620880.00101,20185
000166,SW,450,02,Generalist Practice: Communities and Organizations,01/08-05/09,M W,12:00pm-1:15pm,21,25,3.0,Open,"Bezbaruah,Nandita",Blended/Hybrid,Lommen Hall 0093,,False,$717.00,course,"$1,434.00",$166.41,1512620880.207169,20185
000518,SW,460,01,Social Policy and Policy Practice,01/08-05/09,T,4:30pm-7:00pm,14,40,3.0,Open,"Ginther,Shawn",Blended/Hybrid,Lommen Hall 0110,WI,False,$717.00,course,"$1,434.00",$166.41,1512620880.419262,20185
001079,SW,460,02,Social Policy and Policy Practice,01/08-05/09,W,4:30pm-7:00pm,8,40,3.0,Open,"Ginther,Shawn",Blended/Hybrid,Lommen Hall 0110,WI,False,$717.00,course,"$1,434.00",$166.41,1512620880.633084,20185
000891,SW,468,01,Integrative Orientation to Internship,01/08-05/09,W,11:00am-11:50am,23,40,1.0,Open,"Miedema,Janelle",,Lommen Hall 0108,,False,$239.00,course,$478.00,$43.96,1512620880.849797,20185
000437,SW,469,01,Internship,01/08-05/09,n/a,Arranged,35,45,12.0,Open,"Miedema,Janelle",,Arranged ARR,,False,"$3,704.50",course,"$7,409.00",$529.17,1512620881.062628,20185
